"lead_key","occurrence_count","statuses","business_name","niche","city","state","website","owner_name","validation_status","triage_reason","recommended_action","source_files","should_skip_research","should_skip_collection"
"website:mccloudwindows.com","4","final_artifact;master;raw;reviewed_artifact","McCloud Windows","windows_doors","Columbus","OH","https://mccloudwindows.com/","","validated_public_business_source","","","data/master_leads.csv;data/runs/2026-06-14-200322-2026-06-14-usa-home-services-sprint/final/2026-06-14-austin-columbus-windows-doors-owner-enriched-batch-051.csv;data/runs/2026-06-14-200322-2026-06-14-usa-home-services-sprint/raw/2026-06-14T20-01-23-020Z-usa-home-services-sprint-fresh-leads.csv;data/runs/2026-06-14-200322-2026-06-14-usa-home-services-sprint/reviewed/2026-06-14-austin-columbus-windows-doors-owner-enriched-batch-051.csv","True","True"
"website:expresshandyman.com","4","master","Express Handyman Pros of Westchester","home service","Westchester","NY","https://www.expresshandyman.com/","","contact_path_present","","","data/master_leads.csv","True","True"
"website:sayco.com","4","final_artifact;master;raw;reviewed_artifact","SAYCO Heating and Air Conditioning","hvac","Tucson","AZ","https://sayco.com/","","validated_public_business_source","","","data/master_leads.csv;data/runs/2026-06-15-044733-2026-06-15-usa-home-services-sprint/final/2026-06-15-tucson-hvac-final-batch-069.csv;data/runs/2026-06-15-044733-2026-06-15-usa-home-services-sprint/raw/2026-06-15T04-46-05-672Z-usa-home-services-sprint-fresh-leads.csv;data/runs/2026-06-15-044733-2026-06-15-usa-home-services-sprint/reviewed/2026-06-15-tucson-hvac-reviewed-batch-069.csv","True","True"
"website:miragegm.com","4","final_artifact;master;raw;reviewed_artifact","Mirage Glass and Mirror","windows_doors","Phoenix","AZ","https://www.miragegm.com/","","validated_public_business_source","","","data/master_leads.csv;data/runs/2026-06-15-040418-2026-06-15-usa-home-services-sprint/final/2026-06-15-phoenix-windows-doors-final-batch-068.csv;data/runs/2026-06-15-040418-2026-06-15-usa-home-services-sprint/raw/2026-06-15T04-03-10-309Z-usa-home-services-sprint-fresh-leads.csv;data/runs/2026-06-15-040418-2026-06-15-usa-home-services-sprint/reviewed/2026-06-15-phoenix-windows-doors-reviewed-batch-068.csv","True","True"
"website:covenantairesolutions.com","4","final_artifact;master;raw;reviewed_artifact","Covenant Aire Solutions","hvac","Tucson","AZ","https://covenantairesolutions.com","","validated_public_business_source","","","data/master_leads.csv;data/runs/2026-06-15-044733-2026-06-15-usa-home-services-sprint/final/2026-06-15-tucson-hvac-final-batch-069.csv;data/runs/2026-06-15-044733-2026-06-15-usa-home-services-sprint/raw/2026-06-15T04-46-05-672Z-usa-home-services-sprint-fresh-leads.csv;data/runs/2026-06-15-044733-2026-06-15-usa-home-services-sprint/reviewed/2026-06-15-tucson-hvac-reviewed-batch-069.csv","True","True"
"website:environmentalvirusremoval.com","4","final_artifact;master;raw;reviewed_artifact","Environmental Virus Removal","cleaning","Chicago","IL","https://environmentalvirusremoval.com","","validated_public_business_source","","","data/master_leads.csv;data/runs/2026-06-15-051731-2026-06-15-usa-home-services-sprint/final/2026-06-15-chicago-cleaning-final-batch-071.csv;data/runs/2026-06-15-051731-2026-06-15-usa-home-services-sprint/raw/2026-06-15T05-16-10-636Z-usa-home-services-sprint-fresh-leads.csv;data/runs/2026-06-15-051731-2026-06-15-usa-home-services-sprint/reviewed/2026-06-15-chicago-cleaning-reviewed-batch-071.csv","True","True"
"website:inletfl.com","4","final_artifact;master;raw;reviewed_artifact","Inlet Mechanical","hvac","Palm Bay","FL","https://inletfl.com/","","validated_public_business_source","","","data/master_leads.csv;data/runs/2026-06-14-130926-2026-06-14-florida-home-services-reboot/final/2026-06-14-florida-auto-staged-owner-enriched-batch-015.csv;data/runs/2026-06-14-130926-2026-06-14-florida-home-services-reboot/raw/2026-06-14T13-06-38-300Z-florida-home-services-reboot-fresh-leads.csv;data/runs/2026-06-14-130926-2026-06-14-florida-home-services-reboot/reviewed/2026-06-14-florida-auto-staged-owner-enriched-batch-015.csv","True","True"
"website:rinconac.com","4","final_artifact;master;raw;reviewed_artifact","Rincon Air Conditioning & Heating Co.","hvac","Tucson","AZ","https://www.rinconac.com","","validated_public_business_source","","","data/master_leads.csv;data/runs/2026-06-15-044733-2026-06-15-usa-home-services-sprint/final/2026-06-15-tucson-hvac-final-batch-069.csv;data/runs/2026-06-15-044733-2026-06-15-usa-home-services-sprint/raw/2026-06-15T04-46-05-672Z-usa-home-services-sprint-fresh-leads.csv;data/runs/2026-06-15-044733-2026-06-15-usa-home-services-sprint/reviewed/2026-06-15-tucson-hvac-reviewed-batch-069.csv","True","True"
"website:allyardworkaz.com","4","final_artifact;master;raw;reviewed_artifact","All Yard Work","landscaping","Tucson","AZ","http://allyardworkaz.com","","validated_public_business_source","","","data/master_leads.csv;data/runs/2026-06-15-050340-2026-06-15-usa-home-services-sprint/final/2026-06-15-tucson-landscaping-final-batch-070.csv;data/runs/2026-06-15-050340-2026-06-15-usa-home-services-sprint/raw/2026-06-15T05-02-23-942Z-usa-home-services-sprint-fresh-leads.csv;data/runs/2026-06-15-050340-2026-06-15-usa-home-services-sprint/reviewed/2026-06-15-tucson-landscaping-reviewed-batch-070.csv","True","True"
"website:blytheheating.com","4","final_artifact;master;raw;reviewed_artifact","Blythe Heating & Cooling","hvac","Indianapolis","IN","https://blytheheating.com/","","validated_public_business_source","","","data/master_leads.csv;data/runs/2026-06-14-215415-2026-06-14-usa-home-services-sprint/final/2026-06-14-midwest-owner-enriched-batch-057.csv;data/runs/2026-06-14-215415-2026-06-14-usa-home-services-sprint/raw/2026-06-14T21-53-12-338Z-usa-home-services-sprint-fresh-leads.csv;data/runs/2026-06-14-215415-2026-06-14-usa-home-services-sprint/reviewed/2026-06-14-midwest-owner-enriched-batch-057.csv","True","True"
"website:vitalheatingandair.com","4","final_artifact;master;raw;reviewed_artifact","Vital Heating & Air","hvac","Indianapolis","IN","https://www.vitalheatingandair.com/","","validated_public_business_source","","","data/master_leads.csv;data/runs/2026-06-14-215415-2026-06-14-usa-home-services-sprint/final/2026-06-14-midwest-owner-enriched-batch-057.csv;data/runs/2026-06-14-215415-2026-06-14-usa-home-services-sprint/raw/2026-06-14T21-53-12-338Z-usa-home-services-sprint-fresh-leads.csv;data/runs/2026-06-14-215415-2026-06-14-usa-home-services-sprint/reviewed/2026-06-14-midwest-owner-enriched-batch-057.csv","True","True"
"website:kuhnplumbing.com","4","final_artifact;master;raw;reviewed_artifact","Kuhn Plumbing","plumbing","Chicago","IL","https://www.kuhnplumbing.com/","","validated_public_business_source","","","data/master_leads.csv;data/runs/2026-06-14-215415-2026-06-14-usa-home-services-sprint/final/2026-06-14-midwest-owner-enriched-batch-057.csv;data/runs/2026-06-14-215415-2026-06-14-usa-home-services-sprint/raw/2026-06-14T21-53-12-338Z-usa-home-services-sprint-fresh-leads.csv;data/runs/2026-06-14-215415-2026-06-14-usa-home-services-sprint/reviewed/2026-06-14-midwest-owner-enriched-batch-057.csv","True","True"
"website:altstadtplumbing.com","4","final_artifact;master;raw;reviewed_artifact","Altstadt Hoffman Plumbing Services","plumbing","Louisville","KY","https://www.altstadtplumbing.com/","","validated_public_business_source","","","data/master_leads.csv;data/runs/2026-06-14-215415-2026-06-14-usa-home-services-sprint/final/2026-06-14-midwest-owner-enriched-batch-057.csv;data/runs/2026-06-14-215415-2026-06-14-usa-home-services-sprint/raw/2026-06-14T21-53-12-338Z-usa-home-services-sprint-fresh-leads.csv;data/runs/2026-06-14-215415-2026-06-14-usa-home-services-sprint/reviewed/2026-06-14-midwest-owner-enriched-batch-057.csv","True","True"
"website:garagedoorchicago.com","4","final_artifact;master;raw;reviewed_artifact","Crystal Overhead Door Inc","windows_doors","Chicago","IL","https://garagedoorchicago.com","","validated_public_business_source","","","data/master_leads.csv;data/runs/2026-06-14-224802-2026-06-14-usa-home-services-sprint/final/2026-06-14-midwest-windows-doors-owner-enriched-batch-060.csv;data/runs/2026-06-14-224802-2026-06-14-usa-home-services-sprint/raw/2026-06-14T22-46-36-789Z-usa-home-services-sprint-fresh-leads.csv;data/runs/2026-06-14-224802-2026-06-14-usa-home-services-sprint/reviewed/2026-06-14-midwest-windows-doors-owner-enriched-batch-060.csv","True","True"
"website:aventusg.com","4","final_artifact;master;raw;reviewed_artifact","Aventus Group LLC","windows_doors","Indianapolis","IN","https://www.aventusg.com/","","validated_public_business_source","","","data/master_leads.csv;data/runs/2026-06-14-224802-2026-06-14-usa-home-services-sprint/final/2026-06-14-midwest-windows-doors-owner-enriched-batch-060.csv;data/runs/2026-06-14-224802-2026-06-14-usa-home-services-sprint/raw/2026-06-14T22-46-36-789Z-usa-home-services-sprint-fresh-leads.csv;data/runs/2026-06-14-224802-2026-06-14-usa-home-services-sprint/reviewed/2026-06-14-midwest-windows-doors-owner-enriched-batch-060.csv","True","True"
"website:omegalocksmith.com","4","final_artifact;master;raw;reviewed_artifact","Omega Locksmith","locksmith","Chicago","IL","https://www.omegalocksmith.com/","","validated_public_business_source","","","data/master_leads.csv;data/runs/2026-06-14-220455-2026-06-14-usa-home-services-sprint/final/2026-06-14-chicago-locksmith-owner-enriched-batch-058.csv;data/runs/2026-06-14-220455-2026-06-14-usa-home-services-sprint/raw/2026-06-14T22-03-14-168Z-usa-home-services-sprint-fresh-leads.csv;data/runs/2026-06-14-220455-2026-06-14-usa-home-services-sprint/reviewed/2026-06-14-chicago-locksmith-owner-enriched-batch-058.csv","True","True"
"website:masonrytuckpointing.com","4","final_artifact;master;raw;reviewed_artifact","Edmar Corporation","masonry","Chicago","IL","https://masonrytuckpointing.com/","","validated_public_business_source","","","data/master_leads.csv;data/runs/2026-06-14-223232-2026-06-14-usa-home-services-sprint/final/2026-06-14-chicago-masonry-owner-enriched-batch-059.csv;data/runs/2026-06-14-223232-2026-06-14-usa-home-services-sprint/raw/2026-06-14T22-31-17-295Z-usa-home-services-sprint-fresh-leads.csv;data/runs/2026-06-14-223232-2026-06-14-usa-home-services-sprint/reviewed/2026-06-14-chicago-masonry-owner-enriched-batch-059.csv","True","True"
"website:theroofingguy.co","4","final_artifact;master;raw;reviewed_artifact","The Roofing Guy","roofing","Austin","TX","https://theroofingguy.co/","","validated_public_business_source","","","data/master_leads.csv;data/runs/2026-06-14-190958-2026-06-14-usa-home-services-sprint/final/2026-06-14-austin-columbus-owner-enriched-batch-048.csv;data/runs/2026-06-14-190958-2026-06-14-usa-home-services-sprint/raw/2026-06-14T19-07-51-768Z-usa-home-services-sprint-fresh-leads.csv;data/runs/2026-06-14-190958-2026-06-14-usa-home-services-sprint/reviewed/2026-06-14-austin-columbus-owner-enriched-batch-048.csv","True","True"
"website:iairservices.com","4","final_artifact;master;raw;reviewed_artifact","Intelligent Air Services","hvac","Austin","TX","https://www.iairservices.com/","","validated_public_business_source","","","data/master_leads.csv;data/runs/2026-06-14-190958-2026-06-14-usa-home-services-sprint/final/2026-06-14-austin-columbus-owner-enriched-batch-048.csv;data/runs/2026-06-14-190958-2026-06-14-usa-home-services-sprint/raw/2026-06-14T19-07-51-768Z-usa-home-services-sprint-fresh-leads.csv;data/runs/2026-06-14-190958-2026-06-14-usa-home-services-sprint/reviewed/2026-06-14-austin-columbus-owner-enriched-batch-048.csv","True","True"
"website:missionac.com/locations/houston-tx","4","final_artifact;master;raw;reviewed_artifact","Mission AC, Plumbing & Electric","plumbing","Houston","TX","https://www.missionac.com/locations/houston-tx/","","validated_public_business_source","","","data/master_leads.csv;data/runs/2026-06-14-185836-2026-06-14-usa-home-services-sprint/final/2026-06-14-houston-mission-owner-enriched-batch-047.csv;data/runs/2026-06-14-185836-2026-06-14-usa-home-services-sprint/raw/2026-06-14T18-57-31-011Z-usa-home-services-sprint-fresh-leads.csv;data/runs/2026-06-14-185836-2026-06-14-usa-home-services-sprint/reviewed/2026-06-14-houston-mission-owner-enriched-batch-047.csv","True","True"
"website:kingfisher-roofing.com","4","final_artifact;master;raw;reviewed_artifact","Kingfisher Roofing","roofing","Austin","TX","https://kingfisher-roofing.com/","","validated_public_business_source","","","data/master_leads.csv;data/runs/2026-06-14-190958-2026-06-14-usa-home-services-sprint/final/2026-06-14-austin-columbus-owner-enriched-batch-048.csv;data/runs/2026-06-14-190958-2026-06-14-usa-home-services-sprint/raw/2026-06-14T19-07-51-768Z-usa-home-services-sprint-fresh-leads.csv;data/runs/2026-06-14-190958-2026-06-14-usa-home-services-sprint/reviewed/2026-06-14-austin-columbus-owner-enriched-batch-048.csv","True","True"
"website:efficienttexas.com","4","final_artifact;master;raw;reviewed_artifact","Efficent AC, Electric & Plumbing","hvac","Austin","TX","https://efficienttexas.com/","","validated_public_business_source","","","data/master_leads.csv;data/runs/2026-06-14-190958-2026-06-14-usa-home-services-sprint/final/2026-06-14-austin-columbus-owner-enriched-batch-048.csv;data/runs/2026-06-14-190958-2026-06-14-usa-home-services-sprint/raw/2026-06-14T19-07-51-768Z-usa-home-services-sprint-fresh-leads.csv;data/runs/2026-06-14-190958-2026-06-14-usa-home-services-sprint/reviewed/2026-06-14-austin-columbus-owner-enriched-batch-048.csv","True","True"
"website:logan-inc.com","4","final_artifact;master;raw;reviewed_artifact","Logan Services A/C, Heat & Plumbing","hvac","Columbus","OH","https://www.logan-inc.com","","validated_public_business_source","","","data/master_leads.csv;data/runs/2026-06-14-190958-2026-06-14-usa-home-services-sprint/final/2026-06-14-austin-columbus-owner-enriched-batch-048.csv;data/runs/2026-06-14-190958-2026-06-14-usa-home-services-sprint/raw/2026-06-14T19-07-51-768Z-usa-home-services-sprint-fresh-leads.csv;data/runs/2026-06-14-190958-2026-06-14-usa-home-services-sprint/reviewed/2026-06-14-austin-columbus-owner-enriched-batch-048.csv","True","True"
"website:smartairaustin.com","4","final_artifact;master;raw;reviewed_artifact","Smart Air Service Co.","hvac","Austin","TX","https://smartairaustin.com/","","validated_public_business_source","","","data/master_leads.csv;data/runs/2026-06-14-190958-2026-06-14-usa-home-services-sprint/final/2026-06-14-austin-columbus-owner-enriched-batch-048.csv;data/runs/2026-06-14-190958-2026-06-14-usa-home-services-sprint/raw/2026-06-14T19-07-51-768Z-usa-home-services-sprint-fresh-leads.csv;data/runs/2026-06-14-190958-2026-06-14-usa-home-services-sprint/reviewed/2026-06-14-austin-columbus-owner-enriched-batch-048.csv","True","True"
"website:eliteaustinac.com","4","final_artifact;master;raw;reviewed_artifact","Elite Heating and Air Conditioning","hvac","Austin","TX","https://eliteaustinac.com/","","validated_public_business_source","","","data/master_leads.csv;data/runs/2026-06-14-190958-2026-06-14-usa-home-services-sprint/final/2026-06-14-austin-columbus-owner-enriched-batch-048.csv;data/runs/2026-06-14-190958-2026-06-14-usa-home-services-sprint/raw/2026-06-14T19-07-51-768Z-usa-home-services-sprint-fresh-leads.csv;data/runs/2026-06-14-190958-2026-06-14-usa-home-services-sprint/reviewed/2026-06-14-austin-columbus-owner-enriched-batch-048.csv","True","True"
"website:advantage-fence.com","4","final_artifact;master;raw;reviewed_artifact","Advantage Fence, Inc.","windows_doors","Houston","TX","https://advantage-fence.com","","validated_public_business_source","","","data/master_leads.csv;data/runs/2026-06-14-185245-2026-06-14-usa-home-services-sprint/final/2026-06-14-texas-windows-doors-owner-enriched-batch-046.csv;data/runs/2026-06-14-185245-2026-06-14-usa-home-services-sprint/raw/2026-06-14T18-51-14-561Z-usa-home-services-sprint-fresh-leads.csv;data/runs/2026-06-14-185245-2026-06-14-usa-home-services-sprint/reviewed/2026-06-14-texas-windows-doors-owner-enriched-batch-046.csv","True","True"
